-40.50, 272.11, -46.15, 159.46
-40.50, 274.27, -30.85, 154.08
-40.50, 275.57, -15.45, 133.80
-40.50, 276.00, 0.00, 68.55
-40.50, 275.57, 15.45, 37.71
-40.50, 274.27, 30.85, 32.61
-40.50, 272.11, 46.15, 360.00
-40.50, 258.73, 96.09, 44.94
-40.50, 252.95, 110.42, 44.85
-40.50, 246.37, 124.41, 35.40
-40.50, 239.02, 138.00, 4.74
-40.50, 230.92, 151.16, 0.00
-40.50, 222.10, 163.85, 0.00
-40.50, 212.58, 176.02, 0.00
-40.50, 176.02, 212.58, 0.00
-40.50, 163.85, 222.10, 334.64
-40.50, 151.16, 230.92, 0.00
-40.50, 138.00, 239.02, 0.00
-40.50, 124.41, 246.37, 0.01
-40.50, 110.42, 252.95, 0.73
-40.50, 96.09, 258.73, 359.80
-40.50, 46.15, 272.11, 218.18
-40.50, 30.85, 274.27, 215.47
-40.50, 15.45, 275.57, 215.52
-40.50, 0.00, 276.00, 215.22
-40.50, -15.45, 275.57, 213.49
-40.50, -30.85, 274.27, 209.57
-40.50, -46.15, 272.11, 202.89
-40.50, -96.09, 258.73, 173.20
-40.50, -110.42, 252.95, 169.00
-40.50, -124.41, 246.37, 167.71
-40.50, -138.00, 239.02, 168.63
-40.50, -151.16, 230.92, 171.17
-40.50, -163.85, 222.10, 174.87
-40.50, -176.02, 212.58, 179.34
-40.50, -212.58, 176.02, 197.91
-40.50, -222.10, 163.85, 203.68
-40.50, -230.92, 151.16, 208.73
-40.50, -239.02, 138.00, 211.09
-40.50, -246.37, 124.41, 198.42
-40.50, -252.95, 110.42, 104.25
-40.50, -258.73, 96.09, 85.03
-40.50, -272.11, 46.15, 99.47
-40.50, -274.27, 30.85, 104.70
-40.50, -275.57, 15.45, 108.80
-40.50, -276.00, 0.00, 110.72
-40.50, -275.57, -15.45, 108.39
-40.50, -274.27, -30.85, 97.65
-40.50, -272.11, -46.15, 75.58
-40.50, -258.73, -96.09, 34.72
-40.50, -252.95, -110.42, 34.29
-40.50, -246.37, -124.41, 360.00
-40.50, -239.02, -138.00, 360.00
-40.50, -230.92, -151.16, 360.00
-40.50, -222.10, -163.85, 28.11
-40.50, -212.58, -176.02, 21.37
-40.50, -176.02, -212.58, 5.15
-40.50, -163.85, -222.10, 6.59
-40.50, -151.16, -230.92, 10.24
-40.50, -138.00, -239.02, 15.54
-40.50, -124.41, -246.37, 22.11
-40.50, -110.42, -252.95, 29.28
-40.50, -96.09, -258.73, 36.95
-40.50, -46.15, -272.11, 65.39
-40.50, -30.85, -274.27, 74.31
-40.50, -15.45, -275.57, 83.38
-40.50, -0.00, -276.00, 92.60
-40.50, 15.45, -275.57, 101.86
-40.50, 30.85, -274.27, 111.31
-40.50, 46.15, -272.11, 120.86
-40.50, 96.09, -258.73, 153.20
-40.50, 110.42, -252.95, 162.43
-40.50, 124.41, -246.37, 170.74
-40.50, 138.00, -239.02, 177.54
-40.50, 151.16, -230.92, 181.72
-40.50, 163.85, -222.10, 182.17
-40.50, 176.02, -212.58, 178.44
-40.50, 212.58, -176.02, 164.23
-40.50, 222.10, -163.85, 164.18
-40.50, 230.92, -151.16, 164.86
-40.50, 239.02, -138.00, 165.56
-40.50, 246.37, -124.41, 165.88
-40.50, 252.95, -110.42, 165.53
-40.50, 258.73, -96.09, 164.61
