-40.50, 272.11, -46.15, 184.58
-40.50, 274.27, -30.85, 184.96
-40.50, 275.57, -15.45, 183.60
-40.50, 276.00, 0.00, 181.12
-40.50, 275.57, 15.45, 178.14
-40.50, 274.27, 30.85, 175.19
-40.50, 272.11, 46.15, 172.73
-40.50, 258.73, 96.09, 179.22
-40.50, 252.95, 110.42, 196.80
-40.50, 246.37, 124.41, 229.44
-40.50, 239.02, 138.00, 255.59
-40.50, 230.92, 151.16, 0.00
-40.50, 222.10, 163.85, 0.00
-40.50, 212.58, 176.02, 0.00
-40.50, 176.02, 212.58, 0.00
-40.50, 163.85, 222.10, 0.00
-40.50, 151.16, 230.92, 0.00
-40.50, 138.00, 239.02, 0.00
-40.50, 124.41, 246.37, 0.00
-40.50, 110.42, 252.95, 228.62
-40.50, 96.09, 258.73, 228.13
-40.50, 46.15, 272.11, 0.01
-40.50, 30.85, 274.27, 0.00
-40.50, 15.45, 275.57, 0.02
-40.50, 0.00, 276.00, 0.01
-40.50, -15.45, 275.57, 0.00
-40.50, -30.85, 274.27, 0.00
-40.50, -46.15, 272.11, 0.00
-40.50, -96.09, 258.73, 0.00
-40.50, -110.42, 252.95, 0.00
-40.50, -124.41, 246.37, 0.00
-40.50, -138.00, 239.02, 0.03
-40.50, -151.16, 230.92, 0.07
-40.50, -163.85, 222.10, 0.10
-40.50, -176.02, 212.58, 0.00
-40.50, -212.58, 176.02, 0.00
-40.50, -222.10, 163.85, 0.00
-40.50, -230.92, 151.16, 0.00
-40.50, -239.02, 138.00, 0.00
-40.50, -246.37, 124.41, 0.00
-40.50, -252.95, 110.42, 297.97
-40.50, -258.73, 96.09, 289.85
-40.50, -272.11, 46.15, 253.74
-40.50, -274.27, 30.85, 235.82
-40.50, -275.57, 15.45, 210.14
-40.50, -276.00, 0.00, 176.75
-40.50, -275.57, -15.45, 145.27
-40.50, -274.27, -30.85, 122.44
-40.50, -272.11, -46.15, 106.33
-40.50, -258.73, -96.09, 72.26
-40.50, -252.95, -110.42, 64.29
-40.50, -246.37, -124.41, 56.62
-40.50, -239.02, -138.00, 48.99
-40.50, -230.92, -151.16, 41.30
-40.50, -222.10, -163.85, 33.49
-40.50, -212.58, -176.02, 25.60
-40.50, -176.02, -212.58, 1.63
-40.50, -163.85, -222.10, 0.09
-40.50, -151.16, -230.92, 0.00
-40.50, -138.00, -239.02, 0.00
-40.50, -124.41, -246.37, 0.16
-40.50, -110.42, -252.95, 1.78
-40.50, -96.09, -258.73, 6.22
-40.50, -46.15, -272.11, 15.48
-40.50, -30.85, -274.27, 18.74
-40.50, -15.45, -275.57, 24.53
-40.50, -0.00, -276.00, 360.00
-40.50, 15.45, -275.57, 360.00
-40.50, 30.85, -274.27, 360.00
-40.50, 46.15, -272.11, 64.70
-40.50, 96.09, -258.73, 66.45
-40.50, 110.42, -252.95, 63.73
-40.50, 124.41, -246.37, 60.61
-40.50, 138.00, -239.02, 360.00
-40.50, 151.16, -230.92, 360.00
-40.50, 163.85, -222.10, 53.13
-40.50, 176.02, -212.58, 52.63
-40.50, 212.58, -176.02, 86.09
-40.50, 222.10, -163.85, 117.14
-40.50, 230.92, -151.16, 140.18
-40.50, 239.02, -138.00, 151.89
-40.50, 246.37, -124.41, 158.47
-40.50, 252.95, -110.42, 163.72
-40.50, 258.73, -96.09, 169.28
