-40.50, 272.11, -46.15, 238.24
-40.50, 274.27, -30.85, 237.72
-40.50, 275.57, -15.45, 239.09
-40.50, 276.00, 0.00, 241.05
-40.50, 275.57, 15.45, 242.88
-40.50, 274.27, 30.85, 244.22
-40.50, 272.11, 46.15, 245.05
-40.50, 258.73, 96.09, 248.16
-40.50, 252.95, 110.42, 250.06
-40.50, 246.37, 124.41, 252.16
-40.50, 239.02, 138.00, 253.78
-40.50, 230.92, 151.16, 0.00
-40.50, 222.10, 163.85, 0.01
-40.50, 212.58, 176.02, 222.72
-40.50, 176.02, 212.58, 137.46
-40.50, 163.85, 222.10, 134.42
-40.50, 151.16, 230.92, 130.33
-40.50, 138.00, 239.02, 122.66
-40.50, 124.41, 246.37, 108.89
-40.50, 110.42, 252.95, 90.02
-40.50, 96.09, 258.73, 360.00
-40.50, 46.15, 272.11, 58.00
-40.50, 30.85, 274.27, 60.12
-40.50, 15.45, 275.57, 63.54
-40.50, 0.00, 276.00, 67.97
-40.50, -15.45, 275.57, 73.22
-40.50, -30.85, 274.27, 79.22
-40.50, -46.15, 272.11, 85.98
-40.50, -96.09, 258.73, 114.84
-40.50, -110.42, 252.95, 125.37
-40.50, -124.41, 246.37, 360.00
-40.50, -138.00, 239.02, 147.16
-40.50, -151.16, 230.92, 156.32
-40.50, -163.85, 222.10, 162.05
-40.50, -176.02, 212.58, 162.23
-40.50, -212.58, 176.02, 136.53
-40.50, -222.10, 163.85, 134.33
-40.50, -230.92, 151.16, 135.23
-40.50, -239.02, 138.00, 138.21
-40.50, -246.37, 124.41, 142.71
-40.50, -252.95, 110.42, 148.45
-40.50, -258.73, 96.09, 155.40
-40.50, -272.11, 46.15, 190.85
-40.50, -274.27, 30.85, 207.94
-40.50, -275.57, 15.45, 230.68
-40.50, -276.00, 0.00, 259.41
-40.50, -275.57, -15.45, 289.29
-40.50, -274.27, -30.85, 0.00
-40.50, -272.11, -46.15, 0.00
-40.50, -258.73, -96.09, 14.42
-40.50, -252.95, -110.42, 23.78
-40.50, -246.37, -124.41, 32.62
-40.50, -239.02, -138.00, 41.08
-40.50, -230.92, -151.16, 49.27
-40.50, -222.10, -163.85, 57.18
-40.50, -212.58, -176.02, 64.71
-40.50, -176.02, -212.58, 82.43
-40.50, -163.85, -222.10, 83.39
-40.50, -151.16, -230.92, 81.72
-40.50, -138.00, -239.02, 78.27
-40.50, -124.41, -246.37, 74.87
-40.50, -110.42, -252.95, 73.11
-40.50, -96.09, -258.73, 73.49
-40.50, -46.15, -272.11, 84.55
-40.50, -30.85, -274.27, 88.59
-40.50, -15.45, -275.57, 92.10
-40.50, -0.00, -276.00, 360.00
-40.50, 15.45, -275.57, 360.00
-40.50, 30.85, -274.27, 360.00
-40.50, 46.15, -272.11, 90.22
-40.50, 96.09, -258.73, 74.60
-40.50, 110.42, -252.95, 74.23
-40.50, 124.41, -246.37, 76.01
-40.50, 138.00, -239.02, 360.00
-40.50, 151.16, -230.92, 360.00
-40.50, 163.85, -222.10, 90.09
-40.50, 176.02, -212.58, 96.64
-40.50, 212.58, -176.02, 123.92
-40.50, 222.10, -163.85, 134.50
-40.50, 230.92, -151.16, 147.72
-40.50, 239.02, -138.00, 166.69
-40.50, 246.37, -124.41, 197.13
-40.50, 252.95, -110.42, 233.01
-40.50, 258.73, -96.09, 251.15
