-58.50, 272.11, -46.15, 187.64
-58.50, 274.27, -30.85, 182.85
-58.50, 275.57, -15.45, 178.51
-58.50, 276.00, 0.00, 174.46
-58.50, 275.57, 15.45, 170.57
-58.50, 274.27, 30.85, 166.90
-58.50, 272.11, 46.15, 163.34
-58.50, 258.73, 96.09, 150.62
-58.50, 252.95, 110.42, 145.56
-58.50, 246.37, 124.41, 130.54
-58.50, 239.02, 138.00, 0.21
-58.50, 230.92, 151.16, 0.00
-58.50, 222.10, 163.85, 0.00
-58.50, 212.58, 176.02, 0.00
-58.50, 176.02, 212.58, 0.00
-58.50, 163.85, 222.10, 0.00
-58.50, 151.16, 230.92, 0.00
-58.50, 138.00, 239.02, 0.00
-58.50, 124.41, 246.37, 0.00
-58.50, 110.42, 252.95, 249.37
-58.50, 96.09, 258.73, 247.53
-58.50, 46.15, 272.11, 247.58
-58.50, 30.85, 274.27, 248.55
-58.50, 15.45, 275.57, 0.00
-58.50, 0.00, 276.00, 0.00
-58.50, -15.45, 275.57, 0.00
-58.50, -30.85, 274.27, 0.00
-58.50, -46.15, 272.11, 0.00
-58.50, -96.09, 258.73, 24.15
-58.50, -110.42, 252.95, 53.18
-58.50, -124.41, 246.37, 44.31
-58.50, -138.00, 239.02, 360.00
-58.50, -151.16, 230.92, 27.41
-58.50, -163.85, 222.10, 18.74
-58.50, -176.02, 212.58, 9.97
-58.50, -212.58, 176.02, 341.24
-58.50, -222.10, 163.85, 333.04
-58.50, -230.92, 151.16, 325.03
-58.50, -239.02, 138.00, 0.00
-58.50, -246.37, 124.41, 0.00
-58.50, -252.95, 110.42, 301.40
-58.50, -258.73, 96.09, 293.24
-58.50, -272.11, 46.15, 258.82
-58.50, -274.27, 30.85, 242.50
-58.50, -275.57, 15.45, 218.80
-58.50, -276.00, 0.00, 185.30
-58.50, -275.57, -15.45, 150.47
-58.50, -274.27, -30.85, 124.95
-58.50, -272.11, -46.15, 107.56
-58.50, -258.73, -96.09, 72.13
-58.50, -252.95, -110.42, 63.90
-58.50, -246.37, -124.41, 55.98
-58.50, -239.02, -138.00, 48.11
-58.50, -230.92, -151.16, 40.17
-58.50, -222.10, -163.85, 32.07
-58.50, -212.58, -176.02, 23.80
-58.50, -176.02, -212.58, 0.01
-58.50, -163.85, -222.10, 0.00
-58.50, -151.16, -230.92, 0.00
-58.50, -138.00, -239.02, 0.00
-58.50, -124.41, -246.37, 0.00
-58.50, -110.42, -252.95, 327.89
-58.50, -96.09, -258.73, 329.97
-58.50, -46.15, -272.11, 40.78
-58.50, -30.85, -274.27, 358.63
-58.50, -15.45, -275.57, 110.38
-58.50, -0.00, -276.00, 116.07
-58.50, 15.45, -275.57, 115.95
-58.50, 30.85, -274.27, 113.01
-58.50, 46.15, -272.11, 108.43
-58.50, 96.09, -258.73, 87.29
-58.50, 110.42, -252.95, 80.06
-58.50, 124.41, -246.37, 72.54
-58.50, 138.00, -239.02, 64.78
-58.50, 151.16, -230.92, 56.68
-58.50, 163.85, -222.10, 48.23
-58.50, 176.02, -212.58, 39.15
-58.50, 212.58, -176.02, 359.56
-58.50, 222.10, -163.85, 341.44
-58.50, 230.92, -151.16, 316.73
-58.50, 239.02, -138.00, 284.80
-58.50, 246.37, -124.41, 253.14
-58.50, 252.95, -110.42, 229.70
-58.50, 258.73, -96.09, 214.00
